Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,EV Connector Types
ELEC,I-SQUARE,400 Bakers Park,"MAIN LOT (EAST); Main Lot in Front of StageMAIN LOT (WEST); In Main Lot, Front of Stage",Rochester,NY,14617,,888-758-4389,E,,Public,24 hours daily,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-9,43.209711,-77.598237,01/23/2021,162434,2021-01-23 00:19:13,,,,,J1772
ELEC,LIA HONDA,4871 NY-78,STATION1,Buffalo,NY,14221,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.980606,-78.696452,01/23/2021,162180,2021-01-23 00:19:13,,,,,J1772
ELEC,HOLT1,671-699 W State St,HOLT; Directly in front of Holt Architects,Ithaca,NY,14850,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.439069,-76.510104,01/23/2021,162290,2021-01-23 00:19:13,,,,,J1772
ELEC,BREWSTER HONDA,2 Allview Ave,STATION01; Outside Service center garage,Brewster,NY,10509,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,200-9,41.395991,-73.605373,01/23/2021,118998,2021-01-23 00:19:13,,,,,J1772
ELEC,Time Warner Center,10 Columbus Circle,,Manhattan,NY,10019,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,40.768721,-73.983487,01/22/2021,164737,2021-01-22 22:55:21,,,,,J1772
ELEC,Hopson Cottage - Brad College Admissions,60 W Ravine Rd,,Annandale-on-Hudson,NY,12504,,866-816-7584,E,,Public,24 hours daily,,,2,,,EV Connect,http://evconnect.com/,GPS,42.022071,-73.910996,05/06/2020,123122,2020-05-06 17:56:57,P,,,04/01/2019,J1772
ELEC,Hampton Inn - Schenectady,450 State St,,Schenectady,NY,12305,,518-377-4500,E,,Public,24 hours daily,,,2,,,Non-Networked,,GPS,42.812153,-73.940917,01/14/2021,72907,2021-01-14 18:42:41,P,,,01/07/2021,J1772
ELEC,4320 Broadway-PARK-it - Tesla Destination,4320 Broadway,,Manhattan,NY,10033,,212-929-9404  877-798-3752,E,,Public,24 hours daily; pay lot; see valet for access,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.852225,-73.934213,11/03/2020,150534,2020-11-18 00:06:10,P,,,09/30/2019,TESLA
ELEC,NATIONAL GRID,126 South St,GLENS FALLS,Glens Falls,NY,12801,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.305308,-73.649371,01/23/2021,162218,2021-01-23 00:19:13,,,,,J1772
ELEC,MARKET 32 EV,501 COLUMBIA PLAZA,MARKET 32 EG CH; In front of building,Rensselaer,NY,12144,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.607573,-73.719919,01/23/2021,152319,2021-01-23 00:19:13,,,,,J1772
ELEC,RRH,1200 Driving Park Ave,NEWARK EAST 1; East Side of Hospital between Candy Apple Ln and Driving Park AveNEWARK EAST 3; East Side of Hospital between Candy Apple Ln and Driving Park AveNEWARK EAST 4; East Side of Hospital between Candy Apple Ln and Driving Park AveNEWARK EAST GW2; East Side of Hospital between Candy Apple Ln and Driving Park AveNEWARK WEST 1; West Side of Hospital on Sunset Drive NEWARK WEST 2; -NEWARK WEST 4; West Side of Hospital on Sunset Drive NEWARK WEST 5; West Side of Hospital on Sunset Drive NEWARK WEST GW3; West Side of Hospital on Sunset Drive,Newark,NY,14513,,888-758-4389,E,,Public,24 hours daily,,,18,,,ChargePoint Network,http://www.chargepoint.com/,200-9,43.060529,-77.101648,01/23/2021,145144,2021-01-23 00:19:13,,,,,J1772
ELEC,DOUBLEDAY EV,2 Doubleday Ct,COOPERSTOWN 1; parking lot between ball field and museumCOOPERSTOWN 2; parking lot between ball field and museum,Cooperstown,NY,13326,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,200-9,42.700207,-74.926410,01/23/2021,162158,2021-01-23 00:19:13,,,,,J1772
ELEC,CITYOFGLEN COVE,9 Glen Street,"PULASKI ST GARG; Pulaski Street Parking Garage located behind City Hall, ground floor level, center of lot",Glen Cove,NY,11542,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.864321,-73.631262,01/23/2021,162350,2021-01-23 00:19:13,,,,,J1772
ELEC,Marty's True Value,1751 Van Vranken Ave,,Schenectady,NY,12308,,866-816-7584,E,,Public,24 hours daily; Also accepts Paypal,A D M V,,2,,,EV Connect,http://evconnect.com/,GPS,42.825230,-73.923890,04/08/2020,155081,2020-04-08 12:29:55,P,,,04/18/2019,J1772
ELEC,Buffalo State - Cleveland Hall,1300 Elmwood Ave,,Buffalo,NY,14222,,716-878-3041,E,,Public,24 hours daily,,,2,,,Non-Networked,,GPS,42.932067,-78.881370,06/09/2020,104734,2020-06-09 16:47:26,P,,,02/01/2018,J1772
ELEC,Genesee Valley Park - Sports Complex,131 Elmwood Ave,,Rochester,NY,14611,,866-816-7584,E,,Public,24 hours daily,,,2,,,EV Connect,http://evconnect.com/,GPS,43.124109,-77.635749,06/09/2020,123066,2020-06-09 16:47:26,P,,,04/01/2019,J1772
ELEC,NATIONAL GRID,113 West Ave,EMPIRE STATE,Saratoga Springs,NY,12866,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.077743,-73.804522,01/23/2021,162223,2021-01-23 00:19:13,,,,,J1772
ELEC,124 Dell Street,124 Dell Street,,Syracuse,NY,13210,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,43.042078,-76.120702,01/22/2021,167546,2021-01-22 22:55:21,,,,,J1772
ELEC,STOHL,3860 California Rd,STOHL1STOHL2STOHL3; -STOHL4STOHL5STOHL6,Orchard Park,NY,14127,,888-758-4389,E,,Public,24 hours daily,,,6,,,ChargePoint Network,http://www.chargepoint.com/,200-9,42.779595,-78.780856,01/23/2021,163646,2021-01-23 00:19:13,,,,,J1772
ELEC,ERIE COUNTY,9674 Foote Rd,SPRAGUE BROOK; -,Glenwood,NY,14069,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.587340,-78.638110,01/23/2021,165307,2021-01-23 00:19:13,,,,,J1772
ELEC,ROSENBLUM300,100 Great Oaks Blvd,100 GREAT OAKS,Albany,NY,12203,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.683264,-73.846461,01/23/2021,120975,2021-01-23 00:19:13,,,,,J1772
ELEC,TOG,11177 NY-32,CAR CHARGE 1,Greenville,NY,12083,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.415910,-74.022550,01/23/2021,150045,2021-01-23 00:19:13,,,,,J1772
ELEC,WHITEFACE MT,Unnamed Road,WHITEFACE 2; Right Side Bear Den Lot,Wilmington,NY,12997,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.359129,-73.858775,01/23/2021,170743,2021-01-23 00:19:13,,,,,J1772
ELEC,Phelps Memorial Hospital Northwell Health,733 N Broadway Garage,,Sleepy Hollow,NY,10591,,866-816-7584,E,,Public,24 hours daily; Also accepts Paypal,A D M V,,4,,,EV Connect,http://evconnect.com/,GPS,41.104998,-73.860423,04/08/2020,154921,2020-04-08 12:29:55,P,,,08/16/2019,J1772
ELEC,STATION 1,20 Old Post Rd,TOWN OF LG; Next to Lake George Town Court entrance,Lake George,NY,12845,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.431324,-73.717171,01/23/2021,162366,2021-01-23 00:19:13,,,,,J1772
ELEC,NYE VW OF ROME.,5865 Rome-Taberg Rd,VW_408216_A; -,Rome,NY,13440,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.232646,-75.498111,01/23/2021,162425,2021-01-23 00:19:13,,,,,J1772
ELEC,MARKET 32 EV,442 Balltown Rd,BALLTOWN EV1; To the left of main entrance.BALLTOWN EV2; To the left of main entrance.BALLTOWN EV3; To the left of main entrance.,Schenectady,NY,12304,,888-758-4389,E,,Public,24 hours daily,,,6,,,ChargePoint Network,http://www.chargepoint.com/,200-9,42.776160,-73.892840,01/23/2021,156639,2021-01-23 00:19:13,,,,,J1772
ELEC,Icon Parking 330 W 58th Street - Tesla Destination,330  W 58th St,,New York,NY,10019,,212-245-9634  877-798-3752,E,,Public,24 hours daily; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.767725,-73.983646,11/03/2020,115099,2020-11-18 00:06:10,P,,,01/01/2016,J1772 TESLA
ELEC,Icon Parking - Omni Parking,159 W 68th Street,Entrance on 179 W 68th St or 184 W 69th St between Broadway & Amsterdam Ave.,New York,NY,10023,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,40.776152,-73.982820,01/22/2021,154593,2021-01-22 22:55:21,,,,,J1772
ELEC,Cedar Lakes Estate - Tesla Destination,1 Team USA Wy,,Port Jervis,NY,12771,,845-533-3328  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,41.346021,-74.638058,11/03/2020,115212,2020-11-18 00:06:10,P,,,11/01/2018,J1772 TESLA
ELEC,EASTERN HARLEY,1570 Old Country Rd,DCFAST HOG; West side of building,Riverhead,NY,11901,,888-758-4389,E,,Public,24 hours daily,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.925156,-72.699036,01/23/2021,143181,2021-01-23 00:19:13,,,,,J1772COMBO
ELEC,"Country Inn & Suites by Radisson, Lake George - Tesla Destination",1130 U.S. 9,,Queensbury,NY,12804,,518-745-0180  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,43.348226,-73.690167,11/03/2020,122495,2020-11-18 00:06:10,P,,,03/01/2019,J1772 TESLA
ELEC,IBEW 325,142 Corporate Dr,STATION 1,Binghamton,NY,13904,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.101268,-75.817186,01/23/2021,162151,2021-01-23 00:19:13,,,,,J1772
ELEC,MP 102 LLC,401 Bedford Park Blvd,"MP GARDEN; 2nd level of garage, Bedford Park side",Bronx,NY,10458,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.867165,-73.883186,01/23/2021,162519,2021-01-23 00:19:13,,,,,J1772
ELEC,HUDSON PRESERVE,12 Brooke Cir,BLDG 22 #3,Watervliet,NY,12189,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.733753,-73.727530,01/23/2021,143196,2021-01-23 00:19:13,,,,,J1772
ELEC,Icon Parking 16 W 16th Street - Tesla Destination,16 W 16th St,,New York,NY,10011,,212-242-9635  877-798-3752,E,,Public,24 hours daily; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.737595,-73.993837,11/03/2020,115026,2020-11-18 00:06:10,P,,,01/01/2016,J1772 TESLA
ELEC,Four Brothers Drive In,4957 Route 22,,Amenia,NY,12501,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,41.850398,-73.557933,01/22/2021,96638,2021-01-22 22:55:21,,,,,J1772
ELEC,NATIONAL GRID,1 Flint rd,COMFORT INN; Back of Comfort inn parking lot,Buffalo,NY,14221,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.990251,-78.790769,01/23/2021,162246,2021-01-23 00:19:13,,,,,J1772
ELEC,Lucille Ball Memorial Park,42 Dunham Ave,,Celoron,NY,14701,,716-487-4175,E,,Public,24 hours daily,,,2,,,Non-Networked,,GPS,42.110155,-79.282850,06/09/2020,157957,2020-06-09 16:47:26,P,,,05/15/2020,J1772
ELEC,New York and Atlantic Railway Fresh Pond Yard,68-01 Otto Rd,,Glendale,NY,11385,,866-816-7584,E,,Public,24 hours daily,,,2,,,EV Connect,http://evconnect.com/,GPS,40.706231,-73.886487,04/08/2020,123128,2020-04-08 12:29:55,P,,,04/01/2019,J1772
ELEC,Elm Chevrolet,301 E Church St,,Elmira,NY,14901,,607-734-4141,E,,Public - Call ahead,Dealership business hours,,,,1,,Non-Networked,,GPS,42.091802,-76.804195,09/03/2020,117740,2020-09-03 19:35:48,P,,,01/01/2019,J1772COMBO
ELEC,STONY BROOK UNV,Lake Dr,LAKE DRIVE; -,Stony Brook,NY,11790,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.911831,-73.121521,01/23/2021,162456,2021-01-23 00:19:13,,,,,J1772
ELEC,DORSCHEL VW,3817 W Henrietta Rd,VW_408149,Rochester,NY,14623,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.077718,-77.644172,01/23/2021,162418,2021-01-23 00:19:13,,,,,J1772
ELEC,iPark 34 N 7th Street - Tesla Destination,34 N 7th St,,Brooklyn,NY,11249,,718-782-1494  877-798-3752,E,,Public,24 hours daily; pay lot; see valet for access,,,8,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.720475,-73.962650,11/03/2020,168539,2020-11-18 00:06:10,P,,,11/03/2020,TESLA
ELEC,Stony Brook University,100 Nicolls Rd,,Stony Brook,NY,11794,,866-816-7584,E,,Public,24 hours daily,,,2,,,EV Connect,http://evconnect.com/,200-8,40.913685,-73.116048,04/08/2020,94862,2020-04-08 12:29:55,P,,,07/13/2014,J1772
ELEC,Spin Test Facility,1 Research Cir.,,Niskayuna,NY,12309,,800-663-5633,E,,Public,MO: Closed; TU: Closed; WE: Closed; TH: Closed; FR: Closed; SA: Closed; SU: Closed,,,10,,,SemaCharge Network,https://semaconnect.com/,GPS,42.831453,-73.880977,01/23/2021,148041,2021-01-23 00:11:44,,,,,J1772
ELEC,TOWN OF BABYLON,100 Ocean Pkwy,OVERLOOK 1OVERLOOK 2,Babylon,NY,11702,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.633720,-73.333663,01/23/2021,162279,2021-01-23 00:19:13,,,,,J1772
ELEC,NATIONAL GRID,1220 Coffeen street,JEFFERSON 1; C LOTJEFFERSON 2; C LOT,Watertown,NY,13601,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,200-8,43.987562,-75.939726,01/23/2021,162251,2021-01-23 00:19:13,,,,,J1772
ELEC,Central Parking,350 E 30th Street,,New York,NY,10016,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,40.741065,-73.975788,01/22/2021,124143,2021-01-22 22:55:21,,,,,J1772
ELEC,NEW HARTFORD,8635 Clinton St,GW-1 1.1GW-1 1.2GW-1 1.3GW-1 1.4GW-1 1.5; In parking lotGW-1 1.6,New Hartford,NY,13413,,888-758-4389,E,,Public,24 hours daily,,,12,,,ChargePoint Network,http://www.chargepoint.com/,200-9,43.092458,-75.316904,01/23/2021,149668,2021-01-23 00:19:13,,,,,J1772
ELEC,Rochester Institute of Technology - Lot T,1 Lomb Memorial Dr,Located across from the GIS building,Rochester,NY,14623,,585-475-2074,E,,Public,24 hours daily; parking pass required,,,6,,,Non-Networked,,200-9,43.087790,-77.674413,03/03/2020,63988,2020-03-03 21:13:47,P,,,10/01/2013,J1772
ELEC,Rapidpark 575 1st Avenue - Tesla Destination,575 1st Ave,,New York,NY,10016,,212-684-2762  877-798-3752,E,,Public,24 hours daily; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.742761,-73.974554,11/03/2020,115163,2020-11-18 00:06:10,P,,,09/01/2017,J1772 TESLA
ELEC,Eastview Mall - Tesla Supercharger,7979 Pittsford Victor Rd,,Victor,NY,14564,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,8,,Tesla,http://www.teslamotors.com/supercharger,200-8,43.028700,-77.440100,08/10/2020,102348,2020-08-27 20:39:12,P,,,09/01/2017,TESLA
ELEC,Parkright 257 Gold Street - Tesla Destination,257  Gold St,,Brooklyn,NY,11201,,212-247-7303  877-798-3752,E,,Public,24 hours daily; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.696871,-73.983002,11/03/2020,114895,2020-11-18 00:06:10,P,,,01/01/2016,J1772 TESLA
ELEC,DEER PARK,152 The Arches Cir,TANGER EV 1; South side of center between Nike and Neiman MarcusTANGER EV 2; South side of center between Nike and Neiman MarcusTANGER EV 3; South side of center between Nike and Neiman MarcusTANGER EV 4; South side of center between Nike and Neiman Marcus TANGER EV 5; South side of center between Nike and Neiman MarcusTANGER EV 6; South side of center between Nike and Neiman Marcus,Deer Park,NY,11729,,888-758-4389,E,,Public,24 hours daily,,,12,,,ChargePoint Network,http://www.chargepoint.com/,200-9,40.764866,-73.304950,01/23/2021,162405,2021-01-23 00:19:13,,,,,J1772
ELEC,Long Island Railroad - Freeport,Freeport Plaza E,Located at the North East corner of East Sunrise Highway and Henry St,Freeport,NY,11520,,866-816-7584  516-377-2300,E,,Public,24 hours daily; commuter permit required 6am-2pm,,,1,,,EV Connect,http://evconnect.com/,GPS,40.656692,-73.580924,04/08/2020,65303,2020-04-08 12:29:55,LG,,,05/15/2016,J1772
ELEC,SSCCA,37 High Rock Ave,,Saratoga Springs,NY,12866,,888-758-4389,E,,Public,24 hours daily,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-8,43.083885,-73.782571,01/23/2021,171216,2021-01-23 00:19:13,,,,,J1772
ELEC,SAVARINO COMPAN,Myrtle St Lot Charger 4 500 Seneca Street,500 SENECA 4; -,Buffalo,NY,14204,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.878530,-78.857700,01/23/2021,164152,2021-01-23 00:19:13,,,,,J1772
ELEC,Buffalo Niagara Medical Campus - MiGo Garage,134 High St,1st level,Buffalo,NY,14226,,716-218-7351,E,,Public,Pay to park for access,,,5,,,Non-Networked,,GPS,42.900444,-78.864070,06/09/2020,50710,2020-06-09 16:47:26,P,,,03/31/2011,J1772
ELEC,GGMC Parking Battery Place - Tesla Destination,50 Battery Pl,,New York,NY,10280,,212-945-3109  877-798-3752,E,,Public,24 hours daily; pay lot; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.706643,-74.018095,11/03/2020,115143,2020-11-18 00:06:10,P,,,11/01/2018,J1772 TESLA
ELEC,PICOTTE,12 Corporate Woods Blvd,12 CORPORATE 1; Near main entrance of 12 corporate woods12 CORPORATE 2; Near Main entrance of 12 corporate woods 12 CORPORATE 3; Near main entrance of 12 corporate woods12 CORPORATE 412 CORPORATE 5,Albany,NY,12211,,888-758-4389,E,,Public,24 hours daily,,,10,,,ChargePoint Network,http://www.chargepoint.com/,200-9,42.684115,-73.765599,01/23/2021,166798,2021-01-23 00:19:13,,,,,J1772
ELEC,Kings County Parking - Tesla Destination,581 Clarkson Ave,,Brooklyn,NY,11203,,718-245-5337  877-798-3752,E,,Public,24 hours daily; see front desk for access,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.656148,-73.940355,11/03/2020,114907,2020-11-18 00:06:10,P,,,09/01/2017,TESLA
ELEC,Hamilton Parking Garage,365 Hamilton Ave,Near entrance from EJ Conroy Dr,White Plains,NY,10601,,914-422-1310,E,,Public,24 hours daily; pay lot,,,3,,,Non-Networked,,200-9,41.034121,-73.766241,09/03/2020,65274,2020-09-03 19:35:48,SG,,,07/23/2014,J1772
ELEC,ROCHESTER NY,194 Court St,"COURT ST 1; Level 1 Adjacent to entrance on right sideCOURT ST 2; Level 2, South West Corner, near stairs",Rochester,NY,14604,,888-758-4389,E,,Public,24 hours daily,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-9,43.154238,-77.607055,01/23/2021,61065,2021-01-23 00:19:13,,,,,J1772
ELEC,SPOT cowork Rochester - Tesla Destination,21 Goodway Dr,,Rochester,NY,14623,,877-798-3752  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,43.091974,-77.580604,11/03/2020,154441,2020-11-18 00:06:10,P,,,03/06/2020,TESLA
ELEC,PICOTTE,22 Corporate Woods Blvd,22 CORPORATE 1; First floor of parking garage next to 22 corporate woods 22 CORPORATE 2; First floor of parking garage near 22 corporate woods 22 CORPORATE 3; First floor of parking garage next to 22 corporate woods22 CORPORATE 4; First floor of parking garage next to 22 corporate woods22 CORPORATE 5; First floor of parking garage next to 22 corporate woods,Albany,NY,12211,,888-758-4389,E,,Public,24 hours daily,,,10,,,ChargePoint Network,http://www.chargepoint.com/,200-9,42.682652,-73.769368,01/23/2021,165498,2021-01-23 00:19:13,,,,,J1772
ELEC,CITY OF ITHACA,118 Dryden Rd,DRYDEN; 2nd floor,Ithaca,NY,14850,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.442142,-76.486112,01/23/2021,162296,2021-01-23 00:19:13,,,,,J1772
ELEC,Hilton Garden Inn Watertown - Tesla Destination,1290 Arsenal St,,Watertown,NY,13601,,315-788-1234  877-798-3752,E,,Public,24 hours daily; for customer use only,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,43.976367,-75.946435,11/03/2020,115246,2020-11-18 00:06:10,P,,,08/15/2016,J1772 TESLA
ELEC,Asa Ransom House - Tesla Destination,10529 Main St,,Clarence,NY,14031,,716-759-2315  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,42.980201,-78.595784,11/03/2020,114924,2020-11-18 00:06:10,P,,,01/01/2016,TESLA
ELEC,Brooklyn Renaissance Plaza - Muss Properties,335 Adams St,,Brooklyn,NY,11201,,866-816-7584,E,,Public,24 hours daily,,,3,,,EV Connect,http://evconnect.com/,200-9,40.693507,-73.988425,04/08/2020,121863,2020-04-08 12:29:55,P,,,04/01/2019,J1772
ELEC,BURNS MGT,151 Jefferson St,WHITMORE #1,Saratoga Springs,NY,12866,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.066259,-73.780757,01/23/2021,143586,2021-01-23 00:19:13,,,,,J1772
ELEC,ELECTRIC CAT,2037 Nys Hwy 17b,CATSKILL DISTIL; Rear of building,Bethel,NY,12720,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.684274,-74.877327,01/23/2021,162332,2021-01-23 00:19:13,,,,,J1772
ELEC,SYLVAN BEACH,1 Sunset Park,,Sylvan Beach,NY,13157,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.196123,-75.730890,01/23/2021,171231,2021-01-23 00:19:13,,,,,J1772
ELEC,HAWKINS P2 ST 1,47 Beekman Street,SUNYPLATTSBURGH; -,Plattsburgh,NY,12901,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.697682,-73.467520,01/23/2021,167180,2021-01-23 00:19:13,,,,,J1772
ELEC,Legend Nissan,268 Jericho Turnpike,,Syosset,NY,11791,,516-496-8181,E,,Public,Dealership business hours,,,1,,,Non-Networked,,200-9,40.809865,-73.507761,06/09/2020,44203,2020-06-09 16:47:26,P,,,11/30/2011,J1772
ELEC,7-Eleven,5820 Francis Lewis Blvd,,Oakland Gardens,NY,11364,,877-455-3833,E,,Public,24 hours daily,,,,1,,eVgo Network,https://www.evgo.com/,GPS,40.744854,-73.777104,01/23/2021,146586,2021-01-23 01:19:54,,,,,CHADEMO J1772COMBO
ELEC,KINGSTON,2 Broadway,VISITORS CENTER; Free Parking,Kingston,NY,12401,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.918516,-73.982758,01/23/2021,162261,2021-01-23 00:19:13,,,,,J1772
ELEC,TIME WARNER,1021 Highbridge Rd,TIME WARNER; station is located along the west side of the building off Highbridge road,Schenectady,NY,12303,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.769329,-73.928738,01/23/2021,162473,2021-01-23 00:19:13,,,,,J1772
ELEC,Parkright 39 E 29th Street - Tesla Destination,29 East 29th St,,New York,NY,10016,,212-247-7303  877-798-3752,E,,Public,24 hours daily; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.744551,-73.984535,11/03/2020,115079,2020-11-18 00:06:10,P,,,01/01/2016,J1772 TESLA
ELEC,Office Building,40 Newbridge Rd,,Hicksville,NY,11801,,866-816-7584,E,,Public,Office business hours; for employee and guest use only,,,3,,,EV Connect,http://evconnect.com/,200-8,40.768280,-73.528019,04/08/2020,94842,2020-04-08 12:29:55,P,,,10/31/2014,J1772
ELEC,Gallin Beeler Design Studio,23 Washington Ave,,Pleasantville,NY,10570,,866-816-7584,E,,Public,24 hours daily,,,3,,,EV Connect,http://evconnect.com/,GPS,41.135753,-73.791497,04/08/2020,123192,2020-04-08 12:29:55,P,,,04/01/2019,J1772
ELEC,DoubleTree by Hilton Binghamton - Tesla Destination,225 Water St,,Binghamton,NY,13901,,607-722-7575  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,42.101763,-75.914203,11/03/2020,114883,2020-11-18 00:06:10,P,,,01/01/2016,TESLA
ELEC,Peconic Lane Community Center,1170 Peconic Ln,,Peconic,NY,11958,,631-765-8251,E,,Public - Credit card at all times,24 hours daily,A D M V,,1,,,Non-Networked,,GPS,41.043700,-72.456800,03/03/2020,80873,2020-03-03 21:13:47,LG,,,11/15/2017,J1772
ELEC,Marbletown Community Center,3562 Main St,Located in the parking lot,Stone Ridge,NY,12484,,845-687-0800,E,,Public,24 hours daily,,,2,,,Non-Networked,,GPS,41.852574,-74.139946,10/09/2020,86200,2020-10-09 12:41:43,LG,,,07/01/2017,J1772
